"","store_key","month_key","size_key","dough_key","cheese_key","topping_key","amount","profit"
"2142",2,4,1,1,1,3,9,1
"2143",2,4,3,1,2,4,9,3
"2144",2,4,4,3,2,2,21,4
"2145",2,4,2,1,1,4,7,2
"2146",2,4,2,3,1,4,2,2
"2147",2,4,4,2,1,3,17,4
"2148",2,4,4,1,2,1,21,4
"2149",2,4,3,2,2,3,6,3
"2150",2,4,4,3,1,4,14,4
"2151",2,4,2,1,3,1,8,2
"2152",2,4,2,1,3,4,3,2
"2153",2,4,3,3,1,4,11,3
"2154",2,4,4,3,2,2,15,4
"2155",2,4,1,3,3,2,6,1
"2156",2,4,4,2,2,3,19,4
"2157",2,4,4,1,2,3,16,4
"2158",2,4,3,2,1,3,8,3
"2159",2,4,2,2,2,4,4,2
"2160",2,4,4,1,2,2,14,4
"2161",2,4,3,3,3,3,6,3
"2162",2,4,4,3,3,4,13,4
"2163",2,4,2,2,3,4,7,2
"2164",2,4,4,2,3,4,20,4
"2165",2,4,2,1,2,2,4,2
"2166",2,4,4,1,3,2,19,4
"2167",2,4,1,1,2,4,8,1
"2168",2,4,1,1,3,2,9,1
"2169",2,4,4,3,3,1,15,4
"2170",2,4,4,2,1,1,13,4
"2171",2,4,2,3,2,1,7,2
"2172",2,4,3,3,3,3,7,3
"2173",2,4,3,3,2,1,10,3
"2174",2,4,2,1,3,3,2,2
"2175",2,4,3,2,2,1,10,3
"2176",2,4,3,3,3,3,9,3
"2177",2,3,3,1,2,4,5,3
"2178",2,3,4,3,2,4,18,4
"2179",2,3,4,1,3,4,16,4
"2180",2,3,4,2,2,1,13,4
"2181",2,3,2,2,1,1,1,2
"2182",2,3,2,2,3,4,5,2
"2183",2,3,4,2,1,3,12,4
"2184",2,3,2,3,2,2,1,2
"2185",2,3,1,1,2,2,2,1
"2186",2,3,1,3,1,2,3,1
"2187",2,3,4,3,1,1,18,4
"2188",2,3,2,3,3,2,1,2
"2189",2,3,1,1,3,2,1,1
"2190",2,3,2,2,3,4,7,2
"2191",2,3,2,2,1,4,6,2
"2192",2,3,2,2,1,1,9,2
"2193",2,3,3,3,3,2,7,3
"2194",2,3,1,1,2,3,7,1
"2195",2,3,2,2,3,2,1,2
"2196",2,3,2,2,3,1,6,2
"2197",2,3,1,1,1,2,7,1
"2198",2,3,3,1,1,3,6,3
"2199",2,3,1,2,3,2,5,1
"2200",2,3,3,2,1,4,13,3
"2201",2,3,4,3,3,1,16,4
"2202",2,3,3,1,3,2,7,3
"2203",2,3,1,1,2,2,10,1
"2204",2,3,3,3,1,2,13,3
"2205",2,3,1,1,2,2,10,1
"2206",2,3,4,1,3,3,19,4
"2207",2,3,1,3,3,3,2,1
"2208",2,3,4,1,1,2,12,4
"2209",2,3,4,1,2,2,14,4
"2210",2,3,3,1,1,2,11,3
"2211",2,3,1,2,3,3,3,1
"2212",2,3,2,3,2,3,4,2
"2213",2,3,1,2,3,2,5,1
"2214",2,3,3,2,2,2,13,3
"2215",2,3,1,2,3,4,7,1
"2216",2,3,1,3,3,4,4,1
"2217",2,3,4,1,3,3,16,4
"2218",2,3,4,2,1,2,19,4
"2219",2,3,2,1,2,3,10,2
"2220",2,3,2,3,2,4,8,2
"2221",2,3,2,1,1,4,10,2
"2222",2,3,4,2,3,3,18,4
"2223",2,3,4,1,3,3,12,4
"2224",2,3,1,2,1,2,2,1
"2225",2,3,4,2,3,3,17,4
"2226",2,3,3,2,3,1,7,3
"2227",2,3,1,3,1,4,1,1
"2228",2,3,1,2,2,3,9,1
"2229",2,3,3,1,2,3,7,3
"2230",2,3,2,2,2,3,4,2
"2231",2,3,2,1,2,2,9,2
"2232",2,3,1,3,2,4,6,1
"2233",2,3,3,1,3,3,4,3
"2234",2,3,2,2,3,2,10,2
"2235",2,3,1,1,3,4,2,1
"2236",2,3,4,2,3,3,14,4
"2237",2,3,3,3,3,2,13,3
"2238",2,3,3,2,1,2,4,3
"2239",2,3,4,3,3,3,10,4
"2240",2,3,4,1,2,4,13,4
"2241",2,3,2,2,1,3,8,2
"2242",2,3,1,3,2,4,5,1
"2243",2,3,1,2,2,2,2,1
"2244",2,3,2,3,1,4,9,2
"2245",2,3,1,1,1,4,2,1
"2246",2,3,4,3,3,4,16,4
"2247",2,3,3,3,3,2,12,3
"2248",2,3,1,2,1,3,4,1
"2249",2,3,1,3,1,3,9,1
"2250",2,3,3,3,1,3,9,3
"2251",2,3,2,1,3,3,6,2
"2252",2,3,3,2,1,2,11,3
"2253",2,3,3,2,2,1,12,3
"2254",2,3,1,1,1,2,1,1
"2255",2,3,1,3,3,2,2,1
"2256",2,3,4,1,3,1,17,4
"2257",2,3,4,3,2,1,18,4
"2258",2,3,2,1,3,1,8,2
"2259",2,3,1,3,1,4,9,1
"2260",2,3,4,2,1,2,16,4
"2261",2,3,3,1,3,2,11,3
"2262",2,3,2,3,2,1,3,2
"2263",2,3,1,1,3,4,5,1
"2264",2,3,4,2,3,4,12,4
"2265",2,3,3,3,2,2,10,3
"2266",2,3,1,3,3,3,10,1
"2267",2,2,4,2,1,4,9,4
"2268",2,2,1,2,3,1,1,1
"2269",2,2,2,2,2,4,5,2
"2270",2,2,2,1,2,1,8,2
"2271",2,2,3,3,1,3,5,3
"2272",2,2,1,3,1,4,5,1
"2273",2,2,3,3,3,4,10,3
"2274",2,2,3,2,1,3,9,3
"2275",2,2,3,2,3,1,12,3
"2276",2,2,3,2,3,2,3,3
"2277",2,2,2,3,2,2,9,2
"2278",2,2,3,2,3,1,10,3
"2279",2,2,1,2,2,3,6,1
"2280",2,2,2,2,3,1,10,2
"2281",2,2,1,2,3,3,2,1
"2282",2,2,2,2,3,1,6,2
"2283",2,2,3,3,2,1,12,3
"2284",2,2,2,1,1,2,6,2
"2285",2,2,3,3,3,4,5,3
"2286",2,2,3,2,1,4,12,3
"2287",2,2,2,1,2,2,1,2
"2288",2,2,4,2,2,2,13,4
"2289",2,2,4,2,1,3,12,4
"2290",2,2,4,3,3,1,10,4
"2291",2,2,2,3,2,4,1,2
"2292",2,2,3,1,2,1,7,3
"2293",2,2,3,2,3,4,10,3
"2294",2,2,1,3,2,3,4,1
"2295",2,2,4,1,1,4,8,4
"2296",2,2,3,1,3,4,9,3
"2297",2,2,2,2,3,4,5,2
"2298",2,2,2,3,1,2,2,2
"2299",2,2,3,3,3,3,5,3
"2300",2,2,3,2,1,1,8,3
"2301",2,2,1,2,1,2,5,1
"2302",2,2,1,1,2,4,6,1
"2303",2,2,4,3,1,4,9,4
"2304",2,2,1,2,1,1,8,1
"2305",2,2,3,3,3,2,9,3
"2306",2,2,2,2,1,2,5,2
"2307",2,2,3,3,2,2,4,3
"2308",2,2,2,1,2,3,6,2
"2309",2,2,3,3,2,3,3,3
"2310",2,2,4,1,2,1,7,4
"2311",2,2,3,2,1,4,9,3
"2312",2,2,3,2,1,1,9,3
"2313",2,2,1,3,2,2,3,1
"2314",2,2,3,1,3,4,11,3
"2315",2,2,1,2,2,4,5,1
"2316",2,2,1,2,1,3,3,1
"2317",2,2,1,2,3,2,5,1
"2318",2,2,1,1,1,4,4,1
"2319",2,2,4,1,3,3,10,4
"2320",2,2,2,3,2,1,7,2
"2321",2,2,3,2,1,2,7,3
"2322",2,2,4,3,2,3,13,4
"2323",2,2,3,2,2,4,8,3
"2324",2,2,4,3,3,3,7,4
"2325",2,2,3,2,2,1,5,3
"2326",2,2,2,2,3,4,5,2
"2327",2,2,1,3,3,4,10,1
"2328",2,2,2,2,1,1,10,2
"2329",2,2,4,1,3,2,13,4
"2330",2,2,4,3,2,3,12,4
"2331",2,2,3,2,1,3,7,3
"2332",2,2,3,2,1,2,3,3
"2333",2,2,2,1,1,1,1,2
"2334",2,2,3,1,3,2,6,3
"2335",2,2,3,1,3,4,10,3
"2336",2,2,1,3,2,1,7,1
"2337",2,2,2,1,1,4,8,2
"2338",2,2,2,2,1,4,1,2
"2339",2,2,1,3,1,4,9,1
"2340",2,2,4,3,2,2,15,4
"2341",2,2,2,1,3,2,2,2
"2342",2,2,3,1,2,2,12,3
"2343",2,2,2,2,2,3,3,2
"2344",2,2,4,2,1,3,7,4
"2345",2,2,2,2,3,3,5,2
"2346",2,2,1,1,1,2,6,1
"2347",2,2,3,1,2,1,9,3
"2348",2,2,4,2,1,1,14,4
"2349",2,2,1,2,3,2,10,1
"2350",2,2,4,3,2,3,8,4
"2351",2,2,3,3,3,1,7,3
"2352",2,2,4,2,2,1,7,4
"2353",2,2,1,1,3,1,8,1
"2354",2,2,1,2,1,1,9,1
"2355",2,2,4,2,3,3,16,4
"2356",2,2,3,3,3,4,12,3
"2357",2,2,2,2,1,3,4,2
"2358",2,2,3,1,1,1,7,3
"2359",2,2,3,1,1,1,9,3
"2360",2,2,3,1,1,1,6,3
"2361",2,2,4,2,1,2,12,4
"2362",2,2,1,2,3,4,3,1
"2363",2,2,2,3,3,1,9,2
"2364",2,2,1,2,1,4,10,1
"2365",2,2,1,1,1,3,5,1
"2366",2,2,4,1,3,3,15,4
"2367",2,2,3,1,2,1,3,3
"2368",2,2,2,2,3,3,4,2
"2369",2,2,4,1,2,1,7,4
"2370",2,2,2,1,2,3,3,2
"2371",2,2,3,3,2,3,7,3
"2372",2,2,1,2,2,2,4,1
"2373",2,2,1,1,3,2,9,1
"2374",2,2,1,3,3,4,8,1
"2375",2,2,3,2,2,1,12,3
"2376",2,2,2,2,2,2,1,2
"2377",2,2,3,1,2,2,12,3
"2378",2,2,1,3,1,1,1,1
"2379",2,2,3,2,2,1,9,3
"2380",2,2,4,2,2,4,12,4
"2381",2,1,4,2,2,4,6,4
"2382",2,1,3,2,2,2,2,3
"2383",2,1,1,2,1,1,9,1
"2384",2,1,1,2,3,4,7,1
"2385",2,1,1,2,3,2,4,1
"2386",2,1,2,3,2,4,5,2
"2387",2,1,4,3,3,1,7,4
"2388",2,1,4,1,2,3,13,4
"2389",2,1,1,1,3,2,8,1
"2390",2,1,3,1,1,2,11,3
"2391",2,1,4,3,2,4,9,4
"2392",2,1,3,3,3,1,6,3
"2393",2,1,3,2,3,4,2,3
"2394",2,1,1,2,1,3,6,1
"2395",2,1,3,2,2,1,10,3
"2396",2,1,2,2,2,3,7,2
"2397",2,1,4,1,3,1,7,4
"2398",2,1,2,3,1,2,4,2
"2399",2,1,4,2,2,3,6,4
"2400",2,1,4,2,1,3,9,4
"2401",2,1,2,3,1,2,6,2
"2402",2,1,2,1,3,3,1,2
"2403",2,1,2,2,2,3,6,2
"2404",2,1,2,2,2,3,4,2
"2405",2,1,3,3,3,4,10,3
"2406",2,1,1,3,3,2,9,1
"2407",2,1,3,2,3,3,11,3
"2408",2,1,3,3,1,4,4,3
"2409",2,1,4,3,1,2,8,4
"2410",2,1,2,2,3,3,3,2
"2411",2,1,3,3,3,3,4,3
"2412",2,1,1,1,2,3,4,1
"2413",2,1,2,3,2,4,6,2
"2414",2,1,3,1,1,1,9,3
"2415",2,1,4,1,2,1,5,4
"2416",2,1,4,1,2,2,11,4
"2417",2,1,3,2,3,3,7,3
"2418",2,1,2,3,3,1,5,2
"2419",2,1,4,1,3,2,11,4
"2420",2,1,4,1,2,2,11,4
"2421",2,1,2,2,3,3,6,2
"2422",2,1,4,2,3,4,13,4
"2423",2,1,1,2,3,1,4,1
"2424",2,1,3,2,3,1,6,3
"2425",2,1,4,2,3,3,7,4
"2426",2,1,2,3,3,3,3,2
"2427",2,1,4,2,1,2,8,4
"2428",2,1,2,2,3,1,10,2
"2429",2,1,3,3,1,1,3,3
"2430",2,1,2,2,2,1,9,2
"2431",2,1,2,2,3,4,5,2
"2432",2,1,3,1,3,3,7,3
"2433",2,1,4,1,2,2,10,4
"2434",2,1,3,2,3,3,8,3
"2435",2,1,1,2,2,4,3,1
"2436",2,1,1,3,3,2,7,1
"2437",2,1,3,2,2,4,8,3
"2438",2,1,4,1,3,1,6,4
"2439",2,1,1,3,2,3,3,1
"2440",2,1,2,3,3,4,4,2
"2441",2,1,1,1,1,1,5,1
"2442",2,1,4,3,1,2,9,4
"2443",2,1,1,2,2,2,2,1
"2444",2,1,1,1,2,3,2,1
"2445",2,1,1,1,2,2,6,1
"2446",2,1,1,2,2,4,10,1
"2447",2,1,4,3,3,2,4,4
"2448",2,1,1,1,2,4,9,1
"2449",2,1,1,1,2,2,9,1
"2450",2,1,3,3,1,2,5,3
"2451",2,1,3,1,1,4,7,3
"2452",2,1,1,1,1,4,7,1
"2453",2,1,4,3,3,3,4,4
"2454",2,1,2,1,2,4,2,2
"2455",2,1,4,2,1,3,9,4
"2456",2,1,4,1,1,4,12,4
"2457",2,1,2,2,1,4,4,2
"2458",2,1,2,3,2,2,4,2
"2459",2,1,2,1,3,4,4,2
"2460",2,1,4,1,3,4,7,4
"2461",2,1,4,1,3,1,8,4
"2462",2,1,2,2,1,4,7,2
"2463",2,1,4,1,3,3,6,4
"2464",2,1,3,3,3,4,3,3
"2465",2,1,3,2,1,1,8,3
"2466",2,1,3,1,2,2,10,3
"2467",2,1,2,2,3,2,10,2
"2468",2,1,1,1,1,2,10,1
"2469",2,1,4,3,1,3,9,4
"2470",2,1,4,2,2,4,5,4
"2471",2,1,4,2,1,3,8,4
"2472",2,1,2,1,3,2,2,2
"2473",2,1,1,3,2,2,10,1
"2474",3,12,4,3,3,3,37,4
"2475",3,12,4,2,1,4,41,4
"2476",3,12,2,2,3,3,3,2
"2477",3,12,2,1,3,3,1,2
"2478",3,12,4,3,1,4,41,4
"2479",3,12,2,3,2,4,4,2
"2480",3,12,1,2,1,3,9,1
"2481",3,12,2,1,2,1,7,2
"2482",3,12,3,3,3,2,14,3
"2483",3,12,4,3,2,2,42,4
"2484",3,12,2,2,2,2,7,2
"2485",3,12,4,1,3,2,42,4
"2486",3,12,4,2,1,1,46,4
"2487",3,12,1,3,1,3,10,1
"2488",3,12,4,1,2,3,39,4
"2489",3,12,2,3,1,1,2,2
"2490",3,12,4,1,3,3,45,4
"2491",3,12,3,3,2,3,21,3
"2492",3,12,4,3,3,3,39,4
"2493",3,12,2,2,1,2,6,2
"2494",3,12,2,2,3,4,2,2
"2495",3,12,4,3,3,1,46,4
"2496",3,12,4,1,1,2,46,4
"2497",3,12,2,1,1,2,4,2
"2498",3,12,3,3,1,3,16,3
"2499",3,12,1,1,3,4,5,1
"2500",3,12,3,3,2,2,20,3
"2501",3,12,4,2,2,1,42,4
"2502",3,12,4,1,1,2,45,4
"2503",3,12,3,1,2,4,18,3
"2504",3,12,3,1,2,1,14,3
"2505",3,12,1,1,3,2,10,1
"2506",3,12,2,3,2,3,6,2
"2507",3,12,1,1,3,4,4,1
"2508",3,12,2,3,2,4,2,2
"2509",3,12,3,1,1,1,15,3
"2510",3,12,3,2,2,4,16,3
"2511",3,12,4,1,1,2,42,4
"2512",3,12,1,3,3,4,7,1
"2513",3,12,4,1,1,1,40,4
"2514",3,12,2,2,1,4,7,2
"2515",3,12,1,1,1,2,8,1
"2516",3,12,2,3,2,4,7,2
"2517",3,12,2,3,2,2,10,2
"2518",3,12,4,2,3,2,38,4
"2519",3,12,3,3,3,4,18,3
"2520",3,12,2,1,3,3,6,2
"2521",3,12,4,2,2,2,46,4
"2522",3,12,2,2,1,2,2,2
"2523",3,12,3,1,1,4,18,3
"2524",3,12,3,2,2,4,21,3
"2525",3,12,1,3,3,1,6,1
"2526",3,12,4,2,1,2,44,4
"2527",3,12,4,1,1,2,41,4
"2528",3,12,3,2,2,3,15,3
"2529",3,12,3,1,1,1,14,3
"2530",3,12,1,3,1,2,1,1
"2531",3,12,1,1,3,4,5,1
"2532",3,12,4,3,2,2,37,4
"2533",3,12,4,2,3,3,37,4
"2534",3,12,1,3,1,3,6,1
"2535",3,12,1,3,1,4,8,1
"2536",3,12,3,3,1,1,22,3
"2537",3,12,4,2,2,2,46,4
"2538",3,12,1,3,3,4,1,1
"2539",3,12,4,1,1,4,39,4
"2540",3,12,3,2,2,4,18,3
"2541",3,12,3,1,2,4,15,3
"2542",3,12,4,3,1,2,37,4
"2543",3,12,3,2,3,2,14,3
"2544",3,12,3,1,2,2,19,3
"2545",3,12,3,3,3,1,13,3
"2546",3,12,3,3,3,1,18,3
"2547",3,12,4,3,2,3,43,4
"2548",3,12,1,3,2,2,7,1
"2549",3,12,3,3,2,1,17,3
"2550",3,12,2,3,1,4,9,2
"2551",3,12,3,3,1,3,13,3
"2552",3,12,2,1,1,1,4,2
"2553",3,12,1,2,3,4,1,1
"2554",3,12,2,2,1,4,8,2
"2555",3,12,2,1,1,3,8,2
"2556",3,12,1,3,2,4,10,1
"2557",3,12,4,2,1,2,41,4
"2558",3,12,4,1,3,1,45,4
"2559",3,12,2,1,1,1,4,2
"2560",3,12,4,3,2,3,44,4
"2561",3,12,2,3,3,4,2,2
"2562",3,12,1,1,2,2,3,1
"2563",3,12,1,3,2,4,4,1
"2564",3,12,3,1,2,4,18,3
"2565",3,12,4,3,1,4,37,4
"2566",3,12,2,3,3,2,9,2
"2567",3,12,3,1,1,2,17,3
"2568",3,12,1,2,1,3,9,1
"2569",3,12,2,1,2,3,9,2
"2570",3,12,4,2,3,1,41,4
"2571",3,12,4,2,2,4,40,4
"2572",3,12,3,2,1,2,16,3
"2573",3,12,4,3,3,3,43,4
"2574",3,12,2,1,1,1,1,2
"2575",3,12,4,3,2,2,40,4
"2576",3,12,4,2,1,1,44,4
"2577",3,12,2,1,2,3,4,2
"2578",3,12,3,1,2,4,14,3
"2579",3,12,2,2,3,2,3,2
"2580",3,11,4,2,2,1,36,4
"2581",3,11,1,3,3,3,9,1
"2582",3,11,3,1,1,3,17,3
"2583",3,11,2,2,3,4,8,2
"2584",3,11,3,2,2,2,13,3
"2585",3,11,2,2,1,1,6,2
"2586",3,11,1,2,3,2,3,1
"2587",3,11,2,2,1,4,8,2
"2588",3,11,2,1,1,4,7,2
"2589",3,11,1,1,1,3,5,1
"2590",3,11,1,1,2,4,5,1
"2591",3,11,3,1,1,4,18,3
"2592",3,11,2,3,3,3,4,2
"2593",3,11,2,1,1,4,8,2
"2594",3,11,4,1,2,4,42,4
"2595",3,11,2,1,2,1,1,2
"2596",3,11,4,2,2,1,36,4
"2597",3,11,2,1,1,1,2,2
"2598",3,11,2,1,1,3,2,2
"2599",3,11,4,2,2,3,36,4
"2600",3,11,2,2,3,1,5,2
"2601",3,11,3,3,2,1,17,3
"2602",3,11,2,2,3,3,6,2
"2603",3,11,2,1,3,3,3,2
"2604",3,11,4,3,3,3,42,4
"2605",3,11,4,1,1,3,35,4
"2606",3,11,4,1,2,3,39,4
"2607",3,11,1,3,2,1,3,1
"2608",3,11,2,3,2,2,9,2
"2609",3,11,4,2,3,2,41,4
"2610",3,11,4,2,3,4,36,4
"2611",3,11,2,3,1,1,9,2
"2612",3,11,2,3,2,3,6,2
"2613",3,11,2,2,1,4,6,2
"2614",3,11,2,1,3,1,1,2
"2615",3,11,2,1,3,2,5,2
"2616",3,11,2,1,1,3,10,2
"2617",3,11,1,3,3,3,10,1
"2618",3,11,1,2,3,1,10,1
"2619",3,11,4,2,1,3,42,4
"2620",3,11,1,1,3,4,8,1
"2621",3,11,3,3,3,3,17,3
"2622",3,11,2,2,1,4,6,2
"2623",3,11,2,2,3,2,2,2
"2624",3,11,4,3,3,3,34,4
"2625",3,11,3,1,2,1,18,3
"2626",3,11,1,3,1,1,9,1
"2627",3,11,3,2,3,3,20,3
"2628",3,11,3,2,3,3,21,3
"2629",3,11,1,3,3,3,1,1
"2630",3,11,1,3,3,3,7,1
"2631",3,11,2,2,3,3,5,2
"2632",3,11,1,1,1,2,6,1
"2633",3,11,3,2,3,3,12,3
"2634",3,11,1,2,1,3,2,1
"2635",3,11,2,2,1,3,3,2
"2636",3,11,3,1,2,2,21,3
"2637",3,11,3,2,2,1,20,3
"2638",3,11,4,3,1,2,37,4
"2639",3,11,3,2,1,1,14,3
"2640",3,11,4,3,2,4,38,4
"2641",3,11,2,2,1,2,10,2
"2642",3,11,2,3,1,1,10,2
"2643",3,11,2,2,3,4,7,2
"2644",3,11,2,1,3,2,2,2
"2645",3,11,1,3,1,1,7,1
"2646",3,11,4,3,3,3,40,4
"2647",3,11,3,3,2,4,18,3
"2648",3,11,4,2,1,4,40,4
"2649",3,11,2,2,1,2,2,2
"2650",3,11,1,3,2,3,7,1
"2651",3,11,2,3,2,2,4,2
"2652",3,11,4,3,2,4,41,4
"2653",3,11,3,2,2,2,20,3
"2654",3,11,3,2,1,4,13,3
"2655",3,11,1,1,2,2,10,1
"2656",3,11,4,3,1,1,38,4
"2657",3,11,2,2,3,3,2,2
"2658",3,11,4,1,1,4,40,4
"2659",3,11,4,3,1,2,39,4
"2660",3,11,4,2,3,2,39,4
"2661",3,11,3,2,2,2,13,3
"2662",3,11,4,2,2,1,41,4
"2663",3,11,3,2,2,3,16,3
"2664",3,11,3,3,2,4,12,3
"2665",3,11,4,3,2,4,41,4
"2666",3,11,2,3,1,2,1,2
"2667",3,11,1,2,2,1,8,1
"2668",3,11,1,1,2,2,3,1
"2669",3,11,1,3,3,2,9,1
"2670",3,11,4,3,2,3,41,4
"2671",3,11,2,3,1,4,3,2
"2672",3,11,4,2,2,2,37,4
"2673",3,11,2,3,3,4,7,2
"2674",3,11,4,3,3,4,37,4
"2675",3,11,2,1,2,1,4,2
"2676",3,11,3,2,1,2,15,3
"2677",3,11,4,1,1,4,36,4
"2678",3,11,3,2,1,4,18,3
"2679",3,11,1,1,1,4,2,1
"2680",3,11,4,2,1,1,40,4
"2681",3,11,1,2,2,1,7,1
"2682",3,11,4,1,1,3,36,4
"2683",3,11,2,3,3,2,3,2
"2684",3,11,1,3,2,3,10,1
"2685",3,11,2,2,3,1,6,2
"2686",3,11,4,1,2,1,34,4
"2687",3,11,3,1,1,1,19,3
"2688",3,11,3,1,3,3,20,3
"2689",3,11,4,2,1,4,43,4
"2690",3,11,3,2,3,2,15,3
"2691",3,11,1,3,2,3,4,1
"2692",3,11,3,2,2,1,20,3
"2693",3,11,4,2,2,4,41,4
"2694",3,11,1,1,3,4,6,1
"2695",3,11,3,2,2,1,21,3
"2696",3,11,3,2,1,4,13,3
"2697",3,11,2,2,2,4,5,2
"2698",3,10,1,3,3,3,7,1
"2699",3,10,1,3,1,3,2,1
"2700",3,10,2,1,2,4,2,2
"2701",3,10,4,2,1,4,34,4
"2702",3,10,4,1,2,2,36,4
"2703",3,10,1,3,2,1,4,1
"2704",3,10,2,3,1,1,8,2
"2705",3,10,4,1,3,3,37,4
"2706",3,10,4,2,2,1,36,4
"2707",3,10,4,2,1,4,37,4
"2708",3,10,4,2,2,2,38,4
"2709",3,10,4,3,3,1,35,4
"2710",3,10,1,1,2,2,6,1
"2711",3,10,1,2,1,1,2,1
"2712",3,10,3,1,1,1,19,3
"2713",3,10,4,1,2,3,35,4
"2714",3,10,1,2,2,3,9,1
"2715",3,10,3,1,3,4,20,3
"2716",3,10,2,2,2,1,2,2
"2717",3,10,4,2,3,1,33,4
"2718",3,10,1,1,2,4,9,1
"2719",3,10,3,2,1,4,19,3
"2720",3,10,4,2,3,1,32,4
"2721",3,10,4,1,1,4,40,4
"2722",3,10,3,1,3,4,11,3
"2723",3,10,3,3,1,2,17,3
"2724",3,10,4,1,2,4,33,4
"2725",3,10,2,3,3,3,1,2
"2726",3,10,2,1,1,2,6,2
"2727",3,10,3,2,3,1,13,3
"2728",3,10,4,2,1,4,37,4
"2729",3,10,3,1,1,4,20,3
"2730",3,10,4,1,2,3,33,4
"2731",3,10,2,1,3,4,1,2
"2732",3,10,4,2,3,3,35,4
"2733",3,10,3,3,1,4,18,3
"2734",3,10,4,1,3,2,35,4
"2735",3,10,3,3,1,4,17,3
"2736",3,10,2,1,1,1,10,2
"2737",3,10,2,2,3,1,5,2
"2738",3,10,2,2,3,2,9,2
"2739",3,10,2,1,3,1,10,2
"2740",3,10,3,1,3,2,18,3
"2741",3,10,2,1,2,1,2,2
"2742",3,10,1,2,2,1,3,1
"2743",3,10,4,1,2,1,32,4
"2744",3,10,2,3,2,2,10,2
"2745",3,10,3,2,3,1,12,3
"2746",3,10,1,1,3,4,3,1
"2747",3,10,3,1,3,1,16,3
"2748",3,10,2,1,3,1,1,2
"2749",3,10,4,1,2,3,36,4
"2750",3,10,1,2,2,2,5,1
"2751",3,10,3,2,3,1,12,3
"2752",3,10,3,1,3,1,15,3
"2753",3,10,4,1,1,1,36,4
"2754",3,10,3,2,3,4,16,3
"2755",3,10,4,1,2,3,36,4
"2756",3,10,2,1,3,3,7,2
"2757",3,10,1,1,3,4,5,1
"2758",3,10,3,3,1,4,19,3
"2759",3,10,3,2,3,3,15,3
"2760",3,10,3,1,1,4,11,3
"2761",3,10,1,2,3,3,2,1
"2762",3,10,1,1,2,2,7,1
"2763",3,10,2,1,1,1,4,2
"2764",3,10,4,2,3,1,37,4
"2765",3,10,4,2,2,4,32,4
"2766",3,10,3,3,1,1,12,3
"2767",3,10,2,3,1,3,10,2
"2768",3,10,2,3,1,2,9,2
"2769",3,10,3,3,2,1,12,3
"2770",3,10,3,1,3,1,17,3
"2771",3,10,3,3,2,3,14,3
"2772",3,10,3,2,2,2,19,3
"2773",3,10,1,2,3,2,4,1
"2774",3,10,1,2,3,3,9,1
"2775",3,10,1,2,2,2,10,1
"2776",3,10,2,3,2,2,2,2
"2777",3,10,3,1,3,2,19,3
"2778",3,10,4,3,2,3,39,4
"2779",3,10,2,2,2,2,10,2
"2780",3,10,4,1,1,1,39,4
"2781",3,10,2,2,1,4,8,2
"2782",3,10,3,3,1,1,20,3
"2783",3,10,1,3,2,4,5,1
"2784",3,10,1,1,2,2,1,1
"2785",3,10,3,1,1,2,12,3
"2786",3,10,1,2,2,2,9,1
"2787",3,10,1,2,2,1,9,1
"2788",3,10,2,1,1,3,8,2
"2789",3,10,3,1,1,3,13,3
"2790",3,10,1,2,1,3,2,1
"2791",3,10,3,3,1,3,12,3
"2792",3,10,2,2,3,3,7,2
"2793",3,10,4,3,2,1,35,4
"2794",3,10,4,1,3,4,31,4
"2795",3,10,3,2,1,4,19,3
"2796",3,10,1,1,3,1,7,1
"2797",3,10,4,1,3,4,32,4
"2798",3,9,3,2,3,1,13,3
"2799",3,9,2,3,3,1,3,2
"2800",3,9,2,1,3,4,9,2
"2801",3,9,4,2,3,3,30,4
"2802",3,9,2,1,1,4,2,2
"2803",3,9,4,2,3,4,30,4
"2804",3,9,3,2,3,2,14,3
"2805",3,9,1,2,2,3,3,1
"2806",3,9,3,2,3,1,12,3
"2807",3,9,2,3,1,3,5,2
"2808",3,9,4,3,3,3,31,4
"2809",3,9,1,2,2,1,9,1
"2810",3,9,2,3,3,2,5,2
"2811",3,9,2,3,1,2,6,2
"2812",3,9,2,1,1,2,2,2
"2813",3,9,4,1,1,1,30,4
"2814",3,9,2,1,3,4,1,2
"2815",3,9,4,1,3,1,29,4
"2816",3,9,3,1,3,4,15,3
"2817",3,9,4,1,1,4,28,4
"2818",3,9,4,2,1,4,35,4
"2819",3,9,1,2,3,2,1,1
"2820",3,9,2,3,3,4,1,2
"2821",3,9,2,1,3,2,9,2
"2822",3,9,1,2,3,4,8,1
"2823",3,9,2,1,3,1,4,2
"2824",3,9,1,2,1,1,1,1
"2825",3,9,1,3,2,4,9,1
"2826",3,9,4,2,1,4,30,4
"2827",3,9,2,2,2,1,10,2
"2828",3,9,4,3,2,2,30,4
"2829",3,9,2,2,3,1,8,2
"2830",3,9,2,3,1,3,1,2
"2831",3,9,4,1,1,3,34,4
"2832",3,9,3,2,2,4,13,3
"2833",3,9,4,1,3,1,32,4
"2834",3,9,2,3,1,3,7,2
"2835",3,9,1,1,3,1,5,1
"2836",3,9,2,1,1,4,5,2
"2837",3,9,3,2,2,4,11,3
"2838",3,9,2,1,1,3,8,2
"2839",3,9,1,2,2,2,9,1
